70	42	42	39	40	38	39	38	43	38	38	41	40	38	37	40	41	38	40	41	38	40	45	38	37	49	40	37	38	38	41	44	38	39	40	40	43	38	40	47	40	38	41	40	39	44	44	40	41	40	45	39	40	50	41	40	48	47	67	38	40	43	40	40	39	40	43	39	40	47	63	44	41	40	42	41	44	42	81	43	38	41	40	42	35	38	40	43	42	44	42	41	42	42	47	44	52	43	41	50	
157	40	43	46	42	39	47	48	39	40	46	47	39	46	40	37	42	46	39	42	40	42	37	40	40	45	42	37	40	46	47	45	42	46	39	44	42	49	44	44	41	42	42	43	38	38	37	40	40	37	38	49	45	38	37	47	44	44	45	46	44	37	42	46	39	40	38	45	44	46	43	42	42	43	42	40	43	46	40	43	43	44	40	47	42	46	43	45	46	42	43	44	46	43	40	40	43	38	42	39	
42	38	41	40	40	39	40	37	40	38	39	38	40	39	40	39	42	38	41	40	40	41	42	37	40	40	37	38	42	40	40	39	42	38	41	40	38	38	42	35	40	40	37	38	40	38	40	41	40	38	43	40	37	38	42	37	40	40	39	38	41	38	40	37	40	38	39	38	43	38	40	41	40	38	43	38	39	40	40	37	40	38	43	38	41	38	40	39	40	38	39	38	41	38	40	41	40	38	41	38	
129	52	40	43	44	40	39	40	40	41	42	38	47	40	42	41	45	40	42	37	40	44	41	40	40	41	44	42	37	42	44	39	46	42	41	42	44	39	42	40	39	44	44	37	42	46	41	42	44	45	46	42	37	38	38	39	40	37	38	40	39	42	38	39	38	39	40	44	41	40	38	41	42	40	39	38	40	41	40	38	45	38	41	40	38	41	46	38	43	42	38	41	44	40	39	44	38	39	44	38	
99	39	40	40	39	38	50	37	40	62	37	40	40	35	52	74	40	40	37	44	70	38	38	42	81	41	38	38	41	38	40	37	40	40	45	46	42	47	51	58	44	39	47	44	38	41	40	37	40	40	75	41	40	40	53	47	56	70	38	41	46	46	73	41	38	39	47	40	37	38	76	58	54	74	40	37	40	49	38	62	40	39	56	40	41	42	38	45	70	42	39	40	44	39	40	38	41	42	40	37	
70	70	68	68	65	71	67	71	69	67	69	69	66	68	68	68	69	65	69	67	69	67	71	68	68	70	68	68	67	67	69	67	69	67	67	68	66	70	68	71	65	69	67	65	67	67	71	70	68	68	66	69	65	71	67	71	67	71	66	68	68	68	68	65	69	69	65	69	65	68	68	68	68	66	69	67	69	67	71	67	69	68	66	70	66	71	67	69	67	71	65	69	66	68	68	68	70	67	69	65	
87	42	39	40	38	41	40	37	42	38	39	40	40	39	40	37	40	38	39	40	40	39	40	39	42	38	39	40	40	37	38	39	42	38	37	38	40	39	38	37	40	38	39	40	40	39	38	39	40	38	39	40	40	37	38	39	40	38	37	38	40	39	38	37	40	38	37	38	40	39	38	37	40	38	39	38	40	41	38	39	40	38	41	38	40	41	38	39	40	38	41	38	40	37	38	41	40	38	37	38	
73	39	40	40	41	38	40	41	38	37	38	38	39	42	38	41	40	37	40	40	37	38	40	41	40	35	38	40	37	40	36	40	40	37	40	40	39	38	43	38	40	39	40	38	37	40	41	40	38	41	40	40	39	38	41	38	38	39	40	38	39	40	37	40	38	37	40	40	43	40	37	38	40	35	38	40	38	40	41	42	38	41	40	37	40	40	43	38	40	41	38	37	40	40	37	40	38	37	40	43	
74	42	39	40	38	39	40	38	41	40	39	38	40	37	40	42	40	40	39	40	38	41	40	36	40	40	37	38	40	39	40	43	38	40	41	38	40	41	38	37	40	38	39	40	38	39	40	43	38	40	41	38	38	41	38	37	40	38	39	38	38	39	40	41	40	40	39	40	38	39	40	37	40	38	39	38	40	41	40	41	40	40	39	40	38	38	40	37	40	40	37	38	38	40	40	43	38	40	41	38	
70	40	41	40	38	41	40	40	38	40	35	38	40	37	38	42	38	38	41	40	38	43	40	38	38	40	37	38	40	39	38	40	38	38	41	38	40	43	38	37	38	40	37	38	38	39	38	43	38	40	41	38	38	41	40	43	38	38	37	40	38	43	38	39	38	38	37	38	38	39	38	43	38	38	41	38	38	41	38	39	38	38	37	38	38	39	38	39	38	38	37	38	38	39	38	41	40	38	39	40	
74	50	53	37	43	40	46	41	44	40	49	40	38	37	38	41	40	38	37	38	38	39	38	39	42	38	43	48	46	37	38	46	39	40	42	45	43	40	41	42	48	48	47	40	40	55	40	46	40	37	40	43	40	42	37	44	40	37	38	38	43	40	40	43	42	40	53	40	40	39	40	40	39	44	48	37	42	38	39	40	38	41	40	37	42	40	41	46	40	41	40	46	35	40	42	41	48	40	39	40	
68	44	42	45	38	38	47	40	42	41	42	46	38	39	40	40	37	48	40	37	44	40	37	44	38	39	40	41	44	38	43	46	38	41	44	38	47	46	38	47	44	40	43	42	40	51	38	40	43	42	38	47	40	40	45	38	38	41	38	39	40	42	43	46	42	43	44	38	41	52	42	39	40	38	41	50	38	41	42	38	43	42	40	41	40	47	41	40	39	44	46	41	38	46	41	38	40	41	40	46	
71	40	40	41	38	38	43	40	40	39	40	41	38	38	43	40	40	41	40	37	38	38	39	40	40	37	40	41	38	38	41	40	40	39	40	37	38	38	39	40	40	37	40	39	40	38	39	40	40	39	40	39	40	38	41	42	40	41	42	37	38	40	37	40	38	38	42	35	38	40	37	40	40	38	40	41	40	38	41	40	43	38	40	41	38	40	43	40	39	38	40	41	38	38	43	40	39	40	40	37	
70	42	40	41	38	38	40	40	43	38	40	41	38	37	40	40	41	38	40	41	38	37	40	40	39	38	40	39	38	37	40	40	39	38	40	37	38	41	40	40	43	38	40	37	38	41	40	40	43	38	40	41	38	37	40	40	39	40	40	39	38	37	40	40	39	40	40	37	40	41	40	40	43	38	40	41	38	37	40	40	39	38	40	37	38	41	40	40	41	38	40	41	38	39	40	40	41	38	40	41	
39	40	40	35	40	40	40	38	39	38	39	38	41	40	38	39	42	38	41	40	37	38	38	41	42	38	38	40	37	38	40	37	40	40	38	38	43	40	38	41	40	36	38	40	43	38	40	41	40	37	38	38	39	38	38	37	40	41	38	38	41	40	38	37	40	41	38	38	43	38	38	41	40	37	38	38	41	38	38	39	40	37	38	38	39	38	38	37	40	37	38	38	39	38	38	39	40	39	40	38	
111	42	39	40	40	37	40	41	40	38	39	38	40	39	40	37	40	38	39	38	40	39	40	37	40	38	39	38	40	39	40	37	40	38	39	38	40	39	40	37	40	38	39	38	40	37	40	41	40	38	39	38	40	39	40	37	40	38	39	38	40	39	40	37	40	38	39	38	40	39	40	37	40	38	39	38	40	37	40	41	40	38	39	38	40	37	40	41	40	38	39	38	40	37	40	41	40	38	43	38	
69	41	37	38	40	38	42	35	38	40	39	40	37	38	42	39	40	38	41	38	41	38	40	41	38	40	37	38	43	38	40	37	38	38	39	38	39	40	40	39	38	38	41	38	41	38	40	41	38	38	37	38	41	38	40	39	38	38	41	38	41	38	40	41	38	38	37	38	41	40	40	39	38	38	39	38	41	40	40	39	40	38	39	38	39	38	40	39	40	38	39	40	39	40	40	39	40	38	39	40	
65	43	40	40	43	38	40	41	40	37	40	40	39	38	40	37	40	39	40	38	41	38	40	41	40	37	40	38	39	40	40	37	40	41	40	38	43	38	40	39	40	41	40	38	39	38	40	37	40	41	40	38	39	38	40	37	40	39	40	38	41	40	40	39	40	37	40	38	42	41	40	39	42	38	41	40	40	41	42	35	40	38	43	40	38	38	42	37	40	40	39	38	40	38	40	41	40	38	41	38	
79	46	44	39	50	70	40	41	71	40	43	69	40	40	77	39	42	74	43	39	76	40	37	75	61	42	49	65	38	40	71	37	44	72	39	40	70	40	45	42	46	35	62	62	40	40	72	40	39	75	61	38	42	45	42	42	47	42	42	69	39	77	38	38	39	77	66	40	39	69	40	50	45	38	40	79	41	40	64	41	38	40	37	40	38	38	38	39	38	38	39	38	39	38	40	77	39	38	44	71	
69	44	42	41	39	40	40	41	44	40	43	46	40	39	44	40	43	40	42	45	46	40	51	40	44	39	38	40	43	40	38	43	40	39	40	44	46	39	38	41	55	46	38	41	52	38	37	42	46	41	38	40	43	38	45	37	38	45	39	40	49	39	38	43	51	46	42	41	38	42	43	38	46	45	40	38	45	40	38	41	56	42	37	38	52	41	42	38	41	38	38	41	40	39	38	38	41	38	38	41	
105	42	40	41	38	37	40	40	39	38	40	45	46	38	43	40	39	38	42	43	38	40	43	46	44	37	48	40	37	38	42	41	42	40	41	46	42	41	38	37	40	45	38	40	38	40	47	38	40	37	38	42	39	40	40	43	38	41	40	38	41	40	46	41	38	40	39	40	40	40	40	42	49	38	40	39	49	40	45	45	38	51	40	39	40	40	41	42	42	43	40	40	37	42	44	47	40	40	39	38	
44	40	40	39	38	39	42	38	37	40	40	41	38	41	42	38	41	40	36	40	40	37	40	38	41	40	37	40	38	37	40	38	37	40	41	40	38	39	40	38	39	40	39	42	38	39	42	38	38	42	35	40	40	37	40	38	38	40	41	40	40	41	40	37	40	40	37	40	38	37	40	41	38	40	41	40	38	39	40	37	38	40	37	40	38	39	40	39	40	40	39	42	38	38	42	37	38	42	37	40	
73	40	40	37	38	40	39	40	37	38	40	41	40	40	39	38	38	38	40	37	38	40	39	40	37	38	40	41	40	40	39	38	38	38	40	37	38	40	39	40	38	38	40	43	40	40	41	40	36	38	40	39	38	40	41	40	38	38	42	39	40	40	41	40	36	38	40	39	38	42	37	40	38	38	42	39	40	40	41	40	40	38	38	41	38	42	37	40	38	38	42	39	40	40	41	40	36	38	40	39	
70	40	39	38	38	39	40	40	37	40	39	40	38	39	40	38	41	40	39	38	38	41	42	38	38	42	35	38	40	37	38	38	40	38	43	38	40	41	40	43	38	40	41	38	38	41	38	37	40	38	39	38	38	39	40	39	38	40	37	38	38	37	38	39	42	38	39	38	40	41	40	41	40	40	39	40	38	38	40	37	40	39	40	37	38	40	37	40	40	41	38	37	38	40	37	38	40	38	40	41	
69	41	40	38	39	40	37	40	38	39	42	38	41	42	37	40	40	35	40	40	38	40	39	40	40	37	40	41	38	40	41	40	38	39	40	41	38	40	41	40	38	39	40	37	38	40	37	40	38	39	40	37	38	42	35	40	40	38	40	41	38	40	41	40	37	38	40	37	40	40	37	40	41	38	40	41	38	40	41	40	37	38	40	39	40	40	39	40	37	38	40	35	38	42	40	40	41	40	40	41	
43	40	42	37	38	43	40	40	41	40	40	41	38	37	40	38	39	40	40	37	38	43	40	40	41	40	38	41	38	37	38	38	39	38	40	39	38	39	40	40	37	40	38	37	38	39	40	38	41	40	40	41	40	37	40	42	35	40	40	40	38	41	40	40	37	38	42	38	38	43	40	40	41	40	36	38	40	39	38	40	43	38	37	38	38	39	40	40	37	40	41	38	38	37	40	38	39	40	43	38	
67	42	40	37	40	38	39	38	40	37	40	39	40	38	39	38	40	37	40	39	42	38	41	40	40	39	40	37	40	38	39	38	40	39	40	39	42	38	41	40	40	38	40	39	42	38	41	40	38	38	42	35	40	40	37	38	40	38	40	41	40	38	43	40	37	38	42	37	40	40	43	38	39	38	40	37	40	38	39	38	43	38	40	41	40	38	43	38	39	40	40	37	40	38	39	40	43	38	40	41	
67	41	42	42	41	44	46	37	40	47	39	40	40	39	42	38	39	42	40	41	46	40	41	40	40	41	42	40	45	40	38	39	40	37	44	40	37	46	44	39	48	50	37	40	44	37	49	38	37	44	42	37	40	40	37	40	48	41	38	40	39	44	38	39	48	40	43	40	40	41	38	46	43	40	40	37	40	46	45	38	44	37	38	42	41	40	42	37	42	40	40	40	47	44	38	41	44	44	43	47	
103	45	43	42	42	43	39	42	46	42	43	42	46	39	44	42	45	42	44	45	46	42	51	45	43	48	48	43	46	46	45	41	44	44	37	44	52	49	37	44	48	39	45	40	52	41	38	38	39	38	41	40	40	41	53	52	42	37	46	40	37	44	40	41	42	42	41	42	44	37	40	40	41	40	42	41	40	38	43	40	42	40	38	43	42	38	43	38	38	41	42	38	51	44	38	39	44	40	43	39	
41	40	38	41	40	40	39	38	41	42	40	39	42	38	41	40	35	38	40	37	38	42	38	38	43	40	40	41	40	36	38	40	37	38	38	39	38	43	38	38	43	40	40	41	40	37	40	38	37	38	38	41	38	39	38	38	39	40	40	37	40	39	40	38	39	40	38	41	40	39	38	40	37	40	42	40	40	39	40	38	39	38	38	40	38	43	38	40	43	40	39	38	40	37	38	38	37	40	39	40	
82	46	42	43	38	37	40	40	43	38	40	41	38	37	38	38	37	40	38	39	38	39	40	40	39	38	40	37	38	39	40	38	39	42	38	41	38	41	42	40	43	40	38	38	40	37	38	40	37	40	38	40	40	39	40	40	39	40	43	38	38	41	38	38	41	40	37	40	38	39	40	40	41	40	37	40	38	37	40	40	41	40	39	38	38	37	38	40	40	40	37	40	40	37	40	40	40	38	43	40	
164	89	93	86	87	85	85	81	86	85	89	86	87	85	85	81	90	85	89	89	87	82	85	85	86	85	89	85	87	86	85	85	90	87	89	85	87	86	85	85	90	81	93	85	87	86	85	85	93	87	86	81	87	86	87	85	89	87	90	85	85	86	87	79	89	87	90	85	85	89	87	82	89	85	86	87	85	85	87	86	89	85	90	87	85	85	87	84	89	85	93	87	82	85	85	86	89	85	89	87	
82	46	50	44	43	46	46	43	41	46	44	43	46	48	43	43	46	46	41	44	46	45	43	46	44	45	44	46	41	47	46	44	43	46	46	44	41	46	46	43	44	48	44	43	46	48	41	47	46	46	43	46	46	45	43	46	44	47	46	46	43	45	46	44	43	48	44	45	43	48	44	43	46	48	43	43	46	46	45	44	46	45	43	46	44	45	44	46	42	47	46	46	43	47	46	44	43	48	46	43	
